Zone ID,Zone Name,Record Type,Record Name,Record Content,Matched Resource,AWS_Account_Name
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,vault.service.arryn-staging-redux.stockx.io,a1fb18ff1b22811e9988e0e2ffbd16e2-8a1452cf2d50ce81.elb.us-east-1.amazonaws.com,Load Balancer,staging-eng
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,verification-pr-749.preview.stockx.io,a0901a268b22811e9988e0e2ffbd16e2-7baadc2e29c1d5ab.elb.us-east-1.amazonaws.com,Load Balancer,staging-eng
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,verification-pr-760.preview.stockx.io,a0901a268b22811e9988e0e2ffbd16e2-7baadc2e29c1d5ab.elb.us-east-1.amazonaws.com,Load Balancer,staging-eng
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,verification-pr-772.preview.stockx.io,a0901a268b22811e9988e0e2ffbd16e2-7baadc2e29c1d5ab.elb.us-east-1.amazonaws.com,Load Balancer,staging-eng
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,verification-pr-773.preview.stockx.io,a0901a268b22811e9988e0e2ffbd16e2-7baadc2e29c1d5ab.elb.us-east-1.amazonaws.com,Load Balancer,staging-eng
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,verification-pr-788.preview.stockx.io,a0901a268b22811e9988e0e2ffbd16e2-7baadc2e29c1d5ab.elb.us-east-1.amazonaws.com,Load Balancer,staging-eng
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,verification-pr-789.preview.stockx.io,a0901a268b22811e9988e0e2ffbd16e2-7baadc2e29c1d5ab.elb.us-east-1.amazonaws.com,Load Balancer,staging-eng
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,verification-pr-790.preview.stockx.io,a0901a268b22811e9988e0e2ffbd16e2-7baadc2e29c1d5ab.elb.us-east-1.amazonaws.com,Load Balancer,staging-eng
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,verification-pr-795.preview.stockx.io,a0901a268b22811e9988e0e2ffbd16e2-7baadc2e29c1d5ab.elb.us-east-1.amazonaws.com,Load Balancer,staging-eng
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,verification-pr-805.preview.stockx.io,a0901a268b22811e9988e0e2ffbd16e2-7baadc2e29c1d5ab.elb.us-east-1.amazonaws.com,Load Balancer,staging-eng
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,verification-pr-820.preview.stockx.io,a0901a268b22811e9988e0e2ffbd16e2-7baadc2e29c1d5ab.elb.us-east-1.amazonaws.com,Load Balancer,staging-eng
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,verification-pr-822.preview.stockx.io,a0901a268b22811e9988e0e2ffbd16e2-7baadc2e29c1d5ab.elb.us-east-1.amazonaws.com,Load Balancer,staging-eng
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,verification-pr-824.preview.stockx.io,a0901a268b22811e9988e0e2ffbd16e2-7baadc2e29c1d5ab.elb.us-east-1.amazonaws.com,Load Balancer,staging-eng
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,verification-pr-825.preview.stockx.io,a0901a268b22811e9988e0e2ffbd16e2-7baadc2e29c1d5ab.elb.us-east-1.amazonaws.com,Load Balancer,staging-eng
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,verification-pr-826.preview.stockx.io,a0901a268b22811e9988e0e2ffbd16e2-7baadc2e29c1d5ab.elb.us-east-1.amazonaws.com,Load Balancer,staging-eng
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,verification-pr-827.preview.stockx.io,a0901a268b22811e9988e0e2ffbd16e2-7baadc2e29c1d5ab.elb.us-east-1.amazonaws.com,Load Balancer,staging-eng
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,verification.staging.stockx.io,a0901a268b22811e9988e0e2ffbd16e2-7baadc2e29c1d5ab.elb.us-east-1.amazonaws.com,Load Balancer,staging-eng
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,viper-pit.staging.stockx.io,a0901a268b22811e9988e0e2ffbd16e2-7baadc2e29c1d5ab.elb.us-east-1.amazonaws.com,Load Balancer,staging-eng
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,viper-pr-2101.preview.stockx.io,a0901a268b22811e9988e0e2ffbd16e2-7baadc2e29c1d5ab.elb.us-east-1.amazonaws.com,Load Balancer,staging-eng
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,viper-pr-2112.preview.stockx.io,a0901a268b22811e9988e0e2ffbd16e2-7baadc2e29c1d5ab.elb.us-east-1.amazonaws.com,Load Balancer,staging-eng
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,viper-pr-2127.preview.stockx.io,a0901a268b22811e9988e0e2ffbd16e2-7baadc2e29c1d5ab.elb.us-east-1.amazonaws.com,Load Balancer,staging-eng
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,viper-pr-2128.preview.stockx.io,a0901a268b22811e9988e0e2ffbd16e2-7baadc2e29c1d5ab.elb.us-east-1.amazonaws.com,Load Balancer,staging-eng
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,viper-pr-2129.preview.stockx.io,a0901a268b22811e9988e0e2ffbd16e2-7baadc2e29c1d5ab.elb.us-east-1.amazonaws.com,Load Balancer,staging-eng
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,viper-pr-2131.preview.stockx.io,a0901a268b22811e9988e0e2ffbd16e2-7baadc2e29c1d5ab.elb.us-east-1.amazonaws.com,Load Balancer,staging-eng
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,viper-pr-2132.preview.stockx.io,a0901a268b22811e9988e0e2ffbd16e2-7baadc2e29c1d5ab.elb.us-east-1.amazonaws.com,Load Balancer,staging-eng
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,viper-pr-2133.preview.stockx.io,a0901a268b22811e9988e0e2ffbd16e2-7baadc2e29c1d5ab.elb.us-east-1.amazonaws.com,Load Balancer,staging-eng
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,viper-pr-2134.preview.stockx.io,a0901a268b22811e9988e0e2ffbd16e2-7baadc2e29c1d5ab.elb.us-east-1.amazonaws.com,Load Balancer,staging-eng
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,viper.staging.stockx.io,a0901a268b22811e9988e0e2ffbd16e2-7baadc2e29c1d5ab.elb.us-east-1.amazonaws.com,Load Balancer,staging-eng
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,warehaus.staging.stockx.io,a0901a268b22811e9988e0e2ffbd16e2-7baadc2e29c1d5ab.elb.us-east-1.amazonaws.com,Load Balancer,staging-eng
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,warehouse-service-authentication-api.staging.stockx.io,a0901a268b22811e9988e0e2ffbd16e2-7baadc2e29c1d5ab.elb.us-east-1.amazonaws.com,Load Balancer,staging-eng
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,warehouse-service-grails-async-api.staging.stockx.io,a0901a268b22811e9988e0e2ffbd16e2-7baadc2e29c1d5ab.elb.us-east-1.amazonaws.com,Load Balancer,staging-eng
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,warehouse-service-html-to-pdf.staging.stockx.io,a0901a268b22811e9988e0e2ffbd16e2-7baadc2e29c1d5ab.elb.us-east-1.amazonaws.com,Load Balancer,staging-eng
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,warehouse-service-inventory-intake.staging.stockx.io,a0901a268b22811e9988e0e2ffbd16e2-7baadc2e29c1d5ab.elb.us-east-1.amazonaws.com,Load Balancer,staging-eng
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,warehouse-service.staging.stockx.io,a0901a268b22811e9988e0e2ffbd16e2-7baadc2e29c1d5ab.elb.us-east-1.amazonaws.com,Load Balancer,staging-eng
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,webhook.staging.stockx.io,a0901a268b22811e9988e0e2ffbd16e2-7baadc2e29c1d5ab.elb.us-east-1.amazonaws.com,Load Balancer,staging-eng
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,TXT,gateway.staging.stockx.io,loaderio=a4a86dbe4d3f3fa640b9f28cf5df458f,API Gateway (Custom Domain),staging-eng
6c4ab3b69dcfa4bb3d6a7dda25146ba3,stockx.com,CNAME,about.stockx.com,prod-stockx-about-lb-519600927.us-east-1.elb.amazonaws.com,Load Balancer,production-blog
6c4ab3b69dcfa4bb3d6a7dda25146ba3,stockx.com,CNAME,excursions.stockx.com,prod-stockx-excursions-lb-740356480.us-east-1.elb.amazonaws.com,Load Balancer,production-blog
6c4ab3b69dcfa4bb3d6a7dda25146ba3,stockx.com,CNAME,lp.stockx.com,prod-stockx-lp-lb-1059612494.us-east-1.elb.amazonaws.com,Load Balancer,production-blog
6c4ab3b69dcfa4bb3d6a7dda25146ba3,stockx.com,CNAME,news.stockx.com,prod-stockx-news-lb-916410971.us-east-1.elb.amazonaws.com,Load Balancer,production-blog
